id,timestamp,Hum,Temp,N,P,K,pH,EC,OC_est,Label_KMeans
2092,2026-05-15 14:36:29.580551,100.0,35.0,16,83,76,6.7,262,0.566275,Subur
2093,2026-05-15 14:36:35.852699,100.0,35.0,16,83,76,6.7,262,0.566275,Subur
2094,2026-05-15 14:36:42.048904,100.0,35.1,16,83,76,6.7,262,0.566275,Subur
2095,2026-05-15 14:36:48.03678,100.0,35.1,16,83,76,6.7,262,0.566275,Subur
2096,2026-05-15 14:36:54.095545,100.0,35.1,16,83,76,6.8,262,0.562961,Subur
2097,2026-05-15 14:37:00.51714,100.0,35.0,16,83,76,6.8,262,0.562961,Subur
2098,2026-05-15 14:37:06.487499,100.0,35.1,16,83,76,6.8,262,0.562961,Subur
2099,2026-05-15 14:37:12.567373,100.0,35.1,16,83,76,6.8,262,0.562961,Subur
2100,2026-05-15 14:37:18.752657,100.0,35.0,16,83,76,6.8,262,0.562961,Subur
2101,2026-05-15 14:37:25.066478,100.0,35.1,16,83,76,6.8,262,0.562961,Subur
2102,2026-05-15 14:37:31.203775,100.0,35.1,16,83,76,6.8,262,0.562961,Subur
2103,2026-05-15 14:37:37.506457,100.0,35.1,16,83,76,6.9,262,0.559648,Subur
2104,2026-05-15 14:37:43.695819,100.0,35.0,16,84,76,6.9,263,0.559648,Subur
2105,2026-05-15 14:37:49.871591,100.0,35.0,16,84,76,6.9,263,0.559648,Subur
2106,2026-05-15 14:37:55.99618,100.0,35.0,16,84,76,6.9,263,0.559648,Subur
2107,2026-05-15 14:38:02.339693,100.0,35.1,16,84,76,6.9,263,0.559648,Subur
2108,2026-05-15 14:38:08.69123,100.0,35.0,16,84,76,6.9,263,0.559648,Subur
2109,2026-05-15 14:38:14.785373,100.0,35.0,16,84,76,6.9,263,0.559648,Subur
2110,2026-05-15 14:38:20.766913,100.0,35.0,16,84,76,6.9,263,0.559648,Subur
2111,2026-05-15 14:38:27.011105,100.0,35.1,16,84,76,6.9,263,0.559648,Subur
2112,2026-05-15 14:38:33.099209,100.0,35.0,16,84,76,7.0,263,0.556334,Subur
2113,2026-05-15 14:38:39.369916,100.0,35.0,16,84,76,7.0,263,0.556334,Subur
2114,2026-05-15 14:38:45.351475,100.0,35.0,16,84,76,7.0,263,0.556334,Subur
2115,2026-05-15 14:38:51.475909,100.0,35.0,16,84,76,7.0,263,0.556334,Subur
2116,2026-05-15 14:38:57.434405,100.0,35.0,16,84,76,7.0,263,0.556334,Subur
2117,2026-05-15 14:39:03.390215,100.0,35.0,16,84,76,7.0,263,0.556334,Subur
2118,2026-05-15 14:39:09.451251,100.0,35.0,16,84,76,7.0,263,0.556334,Subur
2119,2026-05-15 14:39:15.917783,100.0,35.0,16,84,77,7.0,264,0.556334,Subur
2120,2026-05-15 14:39:22.05179,100.0,35.0,16,84,77,7.0,264,0.556334,Subur
2121,2026-05-15 14:39:28.167801,100.0,35.0,16,84,77,7.1,264,0.553021,Subur
2122,2026-05-15 14:39:34.494759,100.0,35.0,16,84,77,7.1,264,0.553021,Subur
2123,2026-05-15 14:39:40.84921,100.0,35.0,16,84,76,7.1,263,0.553021,Subur
2124,2026-05-15 14:39:47.006125,100.0,35.0,16,84,76,7.1,263,0.553021,Subur
2125,2026-05-15 14:39:52.938509,100.0,35.0,16,84,76,7.1,263,0.553021,Subur
2126,2026-05-15 14:39:59.842066,100.0,35.0,16,84,76,7.1,263,0.553021,Subur
2127,2026-05-15 14:40:06.511709,100.0,35.0,16,84,76,7.1,263,0.553021,Subur
2128,2026-05-15 14:40:12.42899,100.0,35.0,16,84,76,7.2,263,0.549707,Subur
2129,2026-05-15 14:40:18.332093,100.0,35.0,16,84,76,7.2,263,0.549707,Subur
2130,2026-05-15 14:40:24.668585,100.0,35.0,16,84,76,7.2,263,0.549707,Subur
2131,2026-05-15 14:40:31.019126,100.0,35.0,16,84,76,7.2,263,0.549707,Subur
2132,2026-05-15 14:40:37.18212,100.0,35.0,16,84,76,7.2,263,0.549707,Subur
2133,2026-05-15 14:40:43.13618,100.0,35.0,16,84,76,7.2,263,0.549707,Subur
2134,2026-05-15 14:40:49.260567,100.0,35.0,16,84,76,7.2,263,0.549707,Subur
2135,2026-05-15 14:40:55.390043,100.0,35.0,16,84,76,7.2,263,0.549707,Subur
2136,2026-05-15 14:41:01.557498,100.0,35.0,16,84,76,7.2,263,0.549707,Subur
2137,2026-05-15 14:41:07.674742,100.0,35.0,16,84,76,7.2,263,0.549707,Subur
2138,2026-05-15 14:41:14.052183,100.0,35.0,16,84,76,7.3,263,0.546393,Subur
2139,2026-05-15 14:41:20.389785,100.0,35.0,16,84,76,7.3,263,0.546393,Subur
2140,2026-05-15 14:41:26.52198,100.0,35.0,16,84,76,7.3,263,0.546393,Subur
2141,2026-05-15 14:41:32.688037,100.0,35.0,16,84,76,7.3,263,0.546393,Subur
2142,2026-05-15 14:41:38.779086,100.0,35.0,16,84,76,7.3,263,0.546393,Subur
2143,2026-05-15 14:41:44.787638,100.0,35.0,16,84,76,7.3,263,0.546393,Subur
2144,2026-05-15 14:41:51.128972,100.0,35.0,16,84,76,7.3,263,0.546393,Subur
2145,2026-05-15 14:41:57.280102,100.0,35.0,16,84,76,7.3,263,0.546393,Subur
2146,2026-05-15 14:42:03.436765,100.0,35.0,16,84,77,7.3,264,0.546393,Subur
2147,2026-05-15 14:42:09.780538,100.0,35.0,16,84,76,7.3,263,0.546393,Subur
2148,2026-05-15 14:42:16.076889,100.0,35.0,16,84,76,7.3,263,0.546393,Subur
2149,2026-05-15 14:42:22.226993,100.0,35.0,16,84,76,7.3,263,0.546393,Subur
2150,2026-05-15 14:42:28.580442,100.0,35.0,16,84,76,7.4,263,0.54308,Subur
2151,2026-05-15 14:42:34.692008,100.0,35.0,16,84,76,7.4,263,0.54308,Subur
2152,2026-05-15 14:42:40.678447,100.0,34.9,16,84,77,7.4,264,0.54308,Subur
2153,2026-05-15 14:42:46.605925,100.0,35.0,16,84,77,7.4,264,0.54308,Subur
2154,2026-05-15 14:42:52.649582,100.0,35.0,16,84,77,7.4,264,0.54308,Subur
2155,2026-05-15 14:42:58.595747,100.0,34.9,16,84,77,7.4,264,0.54308,Subur
2156,2026-05-15 14:43:04.551941,100.0,35.0,16,84,76,7.4,263,0.54308,Subur
2157,2026-05-15 14:43:10.493876,100.0,34.9,16,84,76,7.4,263,0.54308,Subur
2158,2026-05-15 14:43:16.811387,100.0,34.9,16,84,76,7.4,263,0.54308,Subur
2159,2026-05-15 14:43:22.757943,100.0,34.9,16,84,76,7.4,263,0.54308,Subur
2160,2026-05-15 14:43:28.909399,100.0,34.9,16,84,76,7.4,263,0.54308,Subur
2161,2026-05-15 14:43:34.837003,100.0,34.9,16,84,76,7.4,263,0.54308,Subur
2162,2026-05-15 14:43:40.813185,100.0,34.9,16,84,76,7.4,263,0.54308,Subur
2163,2026-05-15 14:43:46.789472,100.0,34.9,16,84,76,7.4,263,0.54308,Subur
2164,2026-05-15 14:43:53.086565,100.0,34.9,16,84,76,7.4,263,0.54308,Subur
2165,2026-05-15 14:43:59.19206,100.0,34.9,16,84,76,7.4,263,0.54308,Subur
2166,2026-05-15 14:44:05.552049,100.0,34.9,16,84,76,7.4,263,0.54308,Subur
2167,2026-05-15 14:44:11.504277,100.0,34.9,16,84,76,7.4,263,0.54308,Subur
2168,2026-05-15 14:44:17.688217,100.0,34.9,16,84,76,7.4,263,0.54308,Subur
2169,2026-05-15 14:44:24.016127,100.0,34.9,16,84,76,7.4,263,0.54308,Subur
2170,2026-05-15 14:44:29.952432,100.0,34.9,16,84,76,7.4,263,0.54308,Subur
2171,2026-05-15 14:44:35.875516,100.0,34.9,16,84,77,7.4,264,0.54308,Subur
2172,2026-05-15 14:44:42.030993,100.0,34.9,16,84,76,7.4,263,0.54308,Subur
2173,2026-05-15 14:44:47.980562,100.0,34.9,16,84,76,7.4,263,0.54308,Subur
2174,2026-05-15 14:44:53.908682,100.0,34.9,16,84,77,7.4,264,0.54308,Subur
2175,2026-05-15 14:45:00.251458,100.0,34.9,16,84,76,7.4,263,0.54308,Subur
2176,2026-05-15 14:45:06.388426,100.0,34.9,16,84,76,7.4,263,0.54308,Subur
2177,2026-05-15 14:45:12.749295,100.0,34.9,16,83,76,7.4,262,0.54308,Subur
2178,2026-05-15 14:45:18.874652,100.0,34.9,16,83,76,7.4,262,0.54308,Subur
2179,2026-05-15 14:45:25.219305,100.0,34.9,16,84,76,7.4,263,0.54308,Subur
2180,2026-05-15 14:45:31.418117,100.0,34.8,16,84,76,7.4,263,0.54308,Subur
2181,2026-05-15 14:45:37.713652,100.0,34.9,15,82,75,7.2,260,0.549367,Subur
2182,2026-05-15 14:48:26,100.0,32.5,10,70,62,6.6,234,0.567546,Subur
2183,2026-05-15 14:48:33,100.0,32.6,10,70,63,6.6,235,0.567546,Subur
2184,2026-05-15 14:48:39,100.0,32.6,10,71,63,6.6,236,0.567546,Subur
2185,2026-05-15 14:48:45,100.0,32.6,11,71,64,6.6,237,0.567886,Subur
2186,2026-05-15 14:48:51,100.0,32.7,11,71,64,6.6,237,0.567886,Subur
2187,2026-05-15 14:48:57,100.0,32.7,11,71,64,6.6,237,0.567886,Subur
2188,2026-05-15 14:49:03,100.0,32.7,11,71,64,6.6,237,0.567886,Subur
2189,2026-05-15 14:49:10,100.0,32.7,11,72,64,6.6,238,0.567886,Subur
2190,2026-05-15 14:49:16,100.0,32.7,11,72,64,6.6,238,0.567886,Subur
2191,2026-05-15 14:49:22,100.0,32.7,11,72,64,6.6,238,0.567886,Subur
2192,2026-05-15 14:49:28,100.0,32.7,11,72,64,6.6,238,0.567886,Subur
2193,2026-05-15 14:49:34,100.0,32.7,11,72,64,6.6,238,0.567886,Subur
2194,2026-05-15 14:49:40,100.0,32.7,11,72,64,6.6,238,0.567886,Subur
2195,2026-05-15 14:49:47,100.0,32.7,11,72,64,6.7,238,0.564572,Subur
2196,2026-05-15 14:49:53,100.0,32.7,11,72,64,6.7,238,0.564572,Subur
2197,2026-05-15 14:49:59,100.0,32.7,11,72,64,6.7,238,0.564572,Subur
2198,2026-05-15 14:50:05,100.0,32.7,11,72,64,6.7,238,0.564572,Subur
2199,2026-05-15 14:50:12,100.0,32.7,11,72,64,6.7,238,0.564572,Subur
2200,2026-05-15 14:50:18,100.0,32.7,11,72,64,6.7,238,0.564572,Subur
2201,2026-05-15 14:50:24,100.0,32.7,11,72,64,6.7,239,0.564572,Subur
2202,2026-05-15 14:50:30,100.0,32.7,11,72,64,6.7,239,0.564572,Subur
2203,2026-05-15 14:50:37,100.0,32.7,11,72,64,6.7,239,0.564572,Subur
2204,2026-05-15 14:50:43,100.0,32.7,11,72,64,6.7,239,0.564572,Subur
2205,2026-05-15 14:50:49,100.0,32.7,11,72,64,6.7,239,0.564572,Subur
2206,2026-05-15 14:50:55,100.0,32.7,11,72,64,6.7,239,0.564572,Subur
2207,2026-05-15 14:51:01,100.0,32.7,11,72,64,6.7,239,0.564572,Subur
2208,2026-05-15 14:51:07,100.0,32.7,11,72,64,6.7,239,0.564572,Subur
2209,2026-05-15 14:51:13,100.0,32.7,11,72,64,6.7,239,0.564572,Subur
2210,2026-05-15 14:51:20,100.0,32.7,11,72,64,6.7,239,0.564572,Subur
2211,2026-05-15 14:51:26,100.0,32.7,11,72,64,6.7,239,0.564572,Subur
2212,2026-05-15 14:51:32,100.0,32.7,11,72,64,6.7,239,0.564572,Subur
2213,2026-05-15 14:51:38,100.0,32.7,11,72,65,6.7,240,0.564572,Subur
2214,2026-05-15 14:51:45,100.0,32.7,11,72,65,6.7,240,0.564572,Subur
2215,2026-05-15 14:51:51,100.0,32.7,11,72,65,6.7,240,0.564572,Subur
2216,2026-05-15 14:51:57,100.0,32.7,11,72,65,6.7,240,0.564572,Subur
2217,2026-05-15 14:52:03,100.0,32.7,11,72,65,6.7,240,0.564572,Subur
2218,2026-05-15 14:52:09,100.0,32.7,11,72,64,6.7,239,0.564572,Subur
2219,2026-05-15 14:52:15,100.0,32.7,11,72,65,6.7,240,0.564572,Subur
2220,2026-05-15 14:52:21,100.0,32.7,11,72,64,6.7,239,0.564572,Subur
2221,2026-05-15 14:52:27,100.0,32.7,11,72,64,6.7,239,0.564572,Subur
2222,2026-05-15 14:52:33,100.0,32.7,11,72,65,6.7,240,0.564572,Subur
2223,2026-05-15 14:52:39,100.0,32.7,11,72,65,6.7,240,0.564572,Subur
2224,2026-05-15 14:52:45,100.0,32.7,11,72,65,6.7,240,0.564572,Subur
2225,2026-05-15 14:52:52,100.0,32.6,11,72,65,6.7,240,0.564572,Subur
2226,2026-05-15 14:52:58,100.0,32.6,11,72,65,6.7,240,0.564572,Subur
2227,2026-05-15 14:53:04,100.0,32.6,11,72,65,6.7,240,0.564572,Subur
2228,2026-05-15 14:53:10,100.0,32.6,11,72,65,6.7,240,0.564572,Subur
2229,2026-05-15 14:53:17,100.0,32.6,11,72,64,6.7,239,0.564572,Subur
2230,2026-05-15 14:53:22,100.0,32.6,11,72,65,6.7,240,0.564572,Subur
2231,2026-05-15 14:53:29,100.0,32.6,11,72,64,6.7,239,0.564572,Subur
2232,2026-05-15 14:53:35,100.0,32.6,11,72,64,6.7,239,0.564572,Subur
2233,2026-05-15 14:53:42,100.0,32.6,11,72,64,6.7,239,0.564572,Subur
2234,2026-05-15 14:53:48,100.0,32.6,11,72,64,6.8,239,0.561259,Subur
2235,2026-05-15 14:53:54,100.0,32.6,11,72,65,6.8,240,0.561259,Subur
2236,2026-05-15 14:54:01,100.0,32.6,11,72,65,6.8,240,0.561259,Subur
2237,2026-05-15 14:54:06,100.0,32.6,11,72,65,6.8,240,0.561259,Subur
2238,2026-05-15 14:54:13,100.0,32.6,11,72,64,6.8,239,0.561259,Subur
2239,2026-05-15 14:54:19,100.0,32.6,11,72,65,6.8,240,0.561259,Subur
2240,2026-05-15 14:54:26,100.0,32.6,11,72,64,6.8,239,0.561259,Subur
2241,2026-05-15 14:54:32,100.0,32.6,11,72,65,6.8,240,0.561259,Subur
2242,2026-05-15 14:54:38,100.0,32.6,11,72,64,6.8,239,0.561259,Subur
2243,2026-05-15 14:54:45,100.0,32.6,11,72,64,6.8,239,0.561259,Subur
2244,2026-05-15 14:54:51,100.0,32.6,11,72,64,6.8,239,0.561259,Subur
2245,2026-05-15 14:54:57,100.0,32.6,11,72,65,6.8,240,0.561259,Subur
2246,2026-05-15 14:55:03,100.0,32.6,11,72,65,6.8,240,0.561259,Subur
2247,2026-05-15 14:55:09,100.0,32.6,11,72,64,6.8,239,0.561259,Subur
2248,2026-05-15 14:55:15,100.0,32.6,11,72,65,6.8,240,0.561259,Subur
2249,2026-05-15 14:55:21,100.0,32.6,11,72,64,6.8,239,0.561259,Subur
2250,2026-05-15 14:55:27,100.0,32.6,11,72,64,6.8,239,0.561259,Subur
2251,2026-05-15 14:55:33,100.0,32.6,11,72,65,6.8,240,0.561259,Subur
2252,2026-05-15 14:55:40,100.0,32.5,11,72,64,6.8,239,0.561259,Subur
2253,2026-05-15 14:55:46,100.0,32.6,11,72,64,6.8,239,0.561259,Subur
2254,2026-05-15 14:55:52,100.0,32.6,11,72,65,6.8,240,0.561259,Subur
2255,2026-05-15 14:56:00,100.0,32.6,11,72,65,6.8,240,0.561259,Subur
2256,2026-05-15 14:56:06,100.0,32.5,11,72,64,6.8,239,0.561259,Subur
2257,2026-05-15 14:56:12,100.0,32.5,11,72,64,6.8,239,0.561259,Subur
2258,2026-05-15 14:56:18,100.0,32.5,11,72,65,6.8,240,0.561259,Subur
2259,2026-05-15 14:56:24,100.0,32.5,11,72,65,6.8,240,0.561259,Subur
2260,2026-05-15 14:56:31,100.0,32.5,11,72,64,6.8,239,0.561259,Subur
2261,2026-05-15 14:56:37,100.0,32.5,11,72,64,6.8,239,0.561259,Subur
2262,2026-05-15 14:56:43,100.0,32.5,11,72,64,6.8,239,0.561259,Subur
2263,2026-05-15 14:56:49,100.0,32.5,11,72,65,6.8,240,0.561259,Subur
2264,2026-05-15 14:56:56,100.0,32.5,11,73,65,6.8,241,0.561259,Subur
2265,2026-05-15 14:57:04,100.0,32.5,11,72,65,6.8,240,0.561259,Subur
2266,2026-05-15 14:57:10,100.0,32.5,11,72,65,6.8,240,0.561259,Subur
2267,2026-05-15 14:57:16,100.0,32.5,11,72,64,6.8,239,0.561259,Subur
2268,2026-05-15 14:57:22,100.0,32.5,11,72,64,6.8,239,0.561259,Subur
2269,2026-05-15 14:57:28,100.0,32.5,11,72,65,6.8,240,0.561259,Subur
2270,2026-05-15 14:57:35,100.0,32.5,11,72,65,6.8,240,0.561259,Subur
2271,2026-05-15 14:57:41,100.0,32.5,11,72,64,6.8,239,0.561259,Subur
2272,2026-05-15 14:57:47,100.0,32.5,11,72,64,6.8,239,0.561259,Subur
2273,2026-05-15 14:57:53,100.0,32.5,11,72,64,6.8,239,0.561259,Subur
2274,2026-05-15 14:57:59,100.0,32.5,11,72,65,6.8,240,0.561259,Subur
2275,2026-05-15 14:58:05,100.0,32.5,11,72,65,6.8,240,0.561259,Subur
2276,2026-05-15 14:58:11,100.0,32.5,11,72,65,6.8,240,0.561259,Subur
2277,2026-05-15 14:58:17,100.0,32.4,11,72,64,6.8,239,0.561259,Subur
2278,2026-05-15 14:58:24,100.0,32.4,11,72,65,6.8,240,0.561259,Subur
2279,2026-05-15 14:58:30,100.0,32.5,11,72,64,6.8,239,0.561259,Subur
2280,2026-05-15 14:58:36,100.0,32.4,11,72,64,6.8,239,0.561259,Subur
2281,2026-05-15 14:58:42,100.0,32.4,11,72,64,6.8,239,0.561259,Subur
2282,2026-05-15 14:58:48,100.0,32.4,11,72,64,6.8,239,0.561259,Subur
2283,2026-05-15 14:58:54,100.0,32.4,11,72,64,6.8,239,0.561259,Subur
2284,2026-05-15 14:59:00,100.0,32.4,11,72,64,6.8,239,0.561259,Subur
2285,2026-05-15 14:59:06,100.0,32.4,11,72,64,6.8,239,0.561259,Subur
2286,2026-05-15 14:59:12,100.0,32.4,11,72,64,6.9,239,0.557945,Subur
2287,2026-05-15 14:59:18,100.0,32.4,11,72,64,6.9,239,0.557945,Subur
2288,2026-05-15 14:59:24,100.0,32.4,11,72,64,6.9,239,0.557945,Subur
2289,2026-05-15 14:59:30,100.0,32.4,11,72,64,6.9,239,0.557945,Subur
2290,2026-05-15 14:59:37,100.0,32.4,11,72,64,6.9,239,0.557945,Subur
2291,2026-05-15 14:59:43,100.0,32.4,11,72,65,6.9,240,0.557945,Subur
2292,2026-05-15 14:59:49,100.0,32.4,11,72,64,6.9,239,0.557945,Subur
2293,2026-05-15 14:59:55,100.0,32.4,11,72,64,6.9,239,0.557945,Subur
2294,2026-05-15 15:00:01,100.0,32.4,11,72,64,6.9,239,0.557945,Subur
