N,P,K,pH,EC,OC
1.1905875513901416,-0.4007392053657853,1.6248034604318242,0.9626079496825979,0.7358243904872502,0.06385163589839285
-2.05343858012228,-0.3093434555350502,1.7148526127021764,0.011372488351611799,-1.2435110878539988,0.17152002313783826
1.436151282460803,-0.2682153681112195,0.1512718778260605,0.5266250299058968,0.24099052090193757,-0.45295662285094523
-0.5929806005967675,-0.33219239299273395,-1.3140734182096712,-0.04807972798157351,0.8772054960830539,0.27918841037728365
-0.5929806005967675,-0.3093434555350502,0.06940901212574029,0.605894651683479,-0.8193677710665884,0.17152002313783826
-1.5623111179809572,-0.2819247305858297,-0.020640140144611942,0.16991173190677614,0.45306217929564296,-0.16225197730444263
0.3763499167874222,-0.08085408095821274,0.9289691019791024,-0.22643637698113295,-0.8900583238644902,-0.03304991261710812
1.6817150135314642,-0.2682153681112195,0.41323304806708516,1.1607820041265524,0.028918862508232914,-0.054583590064997224
-1.6527819662701482,-0.2819247305858297,-0.446327041786277,0.16991173190677614,1.5134204712641695,-0.1407182998565535
-0.4378877178152971,4.849946622409941,1.0190182542494546,-0.20661897153673786,-0.8900583238644902,-0.1407182998565535
-1.0841080627380904,-0.350471542958881,-1.4041225704800233,-0.28588859331432004,-0.2538433486833743,-0.2591535258199435
0.22125703400595184,-0.10827280590743323,0.5032822003374374,0.7644338952386432,0.5944432848914466,-0.24838668709599893
-0.916090773058164,-0.13112174336511698,-0.7983373642976539,0.605894651683479,0.5944432848914466,-0.3560550743354444
-0.5929806005967675,-0.3596111179419545,0.5032822003374374,-0.5633322695358567,-1.3142016406519006,-0.24838668709599893
-0.5154341592060323,-0.33219239299273395,-0.020640140144611942,0.07082470468479887,0.45306217929564296,0.02078428100261464
-0.4378877178152971,-0.350471542958881,0.9289691019791024,0.36808578635073247,0.3823716264977412,0.17152002313783826
-1.2392009455195605,-0.44186729278961595,-0.3644641760859568,-0.42461043142508925,1.5841110240620713,0.1392195069660046
0.6994600892488188,2.2451677522339932,-1.4041225704800233,0.36808578635073247,-0.1124622430875707,0.27918841037728365
-0.5154341592060323,-0.3915996303827117,-0.8802002299979741,0.13027692101798594,1.654801576859973,0.14998634568994915
-0.916090773058164,-0.3184830305181237,0.33137018236676496,0.051007299240403765,0.7358243904872502,-0.16225197730444263
-1.4072182351994869,-0.38246005539963823,-0.3644641760859568,0.4275380026839195,0.806514943285152,0.3760899588927845
-2.1309850215130153,-0.3002038805519767,-0.020640140144611942,-0.28588859331432004,-0.2538433486833743,0.4729915074082855
1.2681339927808768,-0.08085408095821274,-0.7082882120273016,-0.14716675520355077,-1.8090355102372129,-0.24838668709599893
-0.5154341592060323,4.251304461018627,-0.8802002299979741,-0.44442783686948434,0.24099052090193757,-0.03304991261710812
-1.3296717938087517,-0.2819247305858297,-1.657897454151016,-0.08771453887036547,0.24099052090193757,-0.09765094496077532
-1.2392009455195605,-0.3915996303827117,0.6751942183081098,0.16991173190677614,-0.4659150070770798,0.27918841037728365
-0.6705270419875027,-0.2910643055689032,-1.4041225704800233,0.189729137351173,0.8772054960830539,-0.4421897841270008
1.436151282460803,-0.08999365594128621,0.6751942183081098,7.205090664667189,-0.2538433486833743,-0.1407182998565535
-1.5623111179809572,-0.2682153681112195,-0.3644641760859568,0.36808578635073247,0.5237527320935448,-0.24838668709599893
0.22125703400595184,-0.007737481093624669,-0.10250300584493215,-0.22643637698113295,0.7358243904872502,-0.03304991261710812
0.6219136478580836,-0.3093434555350502,0.33137018236676496,1.061694976904577,0.3823716264977412,0.27918841037728365
-0.26987042813537093,-0.3184830305181237,-1.232210552509351,0.2095465427955681,-1.6676544046414095,0.1392195069660046
1.1130411099994064,-0.3915996303827117,-0.8802002299979741,-0.14716675520355077,0.806514943285152,-0.38835559050727797
0.22125703400595184,-0.368750692925028,-0.020640140144611942,0.7644338952386432,-1.1728205350560972,0.17152002313783826
0.867477378928745,-0.350471542958881,0.8471062362787822,-0.22643637698113295,0.028918862508232914,-0.4637234615748898
0.3763499167874222,-0.3596111179419545,-0.9702493822683264,0.11045951557359084,0.24099052090193757,0.27918841037728365
0.298803475396687,-0.4327277178065425,0.8471062362787822,-1.0191325947569547,-1.3142016406519006,-0.24838668709599893
